Shipping Service,Order Quantity,Province,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,Product ID,Category,Sub-Category,Product Name,Sales,Discount,Profit
Standard Class,3,Thanh Hoa,CA-2014-139542,10/25/2014,10/29/2014,EH-14185,Evan Henry,Consumer,Vietnam,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,0.69999999999999996,-9.5886
Standard Class,5,Dien Bien,US-2015-142811,4/2/2015,4/7/2015,JL-15850,John Lucas,Consumer,Vietnam,TEC-PH-10003095,Technology,Phones,,87.8,0.20000000000000001,32.925
Second Class,3,Tay Ninh,CA-2017-139353,10/28/2017,10/30/2017,JM-15250,Janet Martin,Consumer,Vietnam,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,0.20000000000000001,15.5904
Second Class,2,Tay Ninh,CA-2017-139353,10/28/2017,10/30/2017,JM-15250,Janet Martin,Consumer,Vietnam,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,0.20000000000000001,-29.4368
Second Class,3,Tay Ninh,CA-2017-139353,10/28/2017,10/30/2017,JM-15250,Janet Martin,Consumer,Vietnam,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,0.20000000000000001,16.1838
First Class,6,Ha Noi,CA-2014-150203,12/5/2014,12/7/2014,JB-15925,Joni Blumstein,Consumer,Vietnam,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,0,72.5754
Standard Class,3,Thanh Hoa,US-2017-101518,11/3/2017,11/8/2017,PB-19105,Peter Bühler,Consumer,Vietnam,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,0.20000000000000001,0.5097
Standard Class,4,Ha Noi,US-2017-146213,9/9/2017,9/14/2017,MC-17605,Matt Connell,Corporate,Vietnam,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,0,51.1872
Standard Class,3,Tp.HCM,CA-2015-108588,1/5/2015,1/10/2015,BG-11695,Brooke Gillingham,Corporate,Vietnam,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,0,15.4752
Standard Class,2,Tp.HCM,CA-2015-108588,1/5/2015,1/10/2015,BG-11695,Brooke Gillingham,Corporate,Vietnam,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,0,8.2156
Standard Class,2,Tp.HCM,CA-2015-108588,1/5/2015,1/10/2015,BG-11695,Brooke Gillingham,Corporate,Vietnam,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,0.20000000000000001,4.6088
Standard Class,3,Nghe An,US-2017-138086,4/16/2017,4/20/2017,JO-15550,Jesus Ocampo,Home Office,Vietnam,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,0,12.222
Standard Class,1,Hue,CA-2015-139374,9/10/2015,9/14/2015,AR-10345,Alex Russell,Corporate,Vietnam,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,0.29999999999999999,-2.5698
Standard Class,1,Soc Trang,CA-2016-113978,9/25/2016,9/29/2016,TS-21505,Tony Sayre,Consumer,Vietnam,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,0.20000000000000001,17.891
Standard Class,2,Soc Trang,CA-2016-113978,9/25/2016,9/29/2016,TS-21505,Tony Sayre,Consumer,Vietnam,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,0.20000000000000001,-4.8448
Standard Class,3,Soc Trang,CA-2016-113978,9/25/2016,9/29/2016,TS-21505,Tony Sayre,Consumer,Vietnam,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,0.20000000000000001,-82.884
Second Class,3,Tp.HCM,US-2015-150231,3/16/2015,3/20/2015,JK-15640,Jim Kriz,Home Office,Vietnam,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,0,6.3072
Standard Class,4,Dong Nai,CA-2017-104850,6/13/2017,6/19/2017,TW-21025,Tamara Willingham,Home Office,Vietnam,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,0.20000000000000001,-25.4744
First Class,4,Bac Giang,CA-2017-140508,9/18/2017,9/21/2017,PA-19060,Pete Armstrong,Home Office,Vietnam,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,0.20000000000000001,35.89
Standard Class,2,Binh Duong,CA-2017-143294,6/2/2017,6/8/2017,JD-15790,John Dryer,Consumer,Vietnam,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.688,0.20000000000000001,3.7408
Second Class,4,An Giang,CA-2016-165673,5/15/2016,5/19/2016,MN-17935,Michael Nguyen,Consumer,Vietnam,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,0.20000000000000001,5.5216
Standard Class,3,Dong Nai,CA-2017-134418,9/15/2017,9/20/2017,GM-14500,Gene McClure,Consumer,Vietnam,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,0,5.2164
Standard Class,3,Dong Nai,US-2016-106313,8/22/2016,8/26/2016,DG-13300,Deirdre Greer,Corporate,Vietnam,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,0,9.3312
Standard Class,4,Tp.HCM,CA-2014-105872,5/30/2014,6/6/2014,JG-15160,James Galang,Consumer,Vietnam,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,0.20000000000000001,26.388
First Class,9,Ha Tinh,CA-2017-108287,12/18/2017,12/20/2017,AG-10330,Alex Grayson,Consumer,Vietnam,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.672,0.20000000000000001,1.4256
Standard Class,5,Quang Ngai,CA-2017-141103,7/30/2017,8/6/2017,JF-15355,Jay Fein,Consumer,Vietnam,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,0,43.176
Standard Class,2,Nghe An,CA-2014-154781,11/21/2014,11/26/2014,SC-20680,Steve Carroll,Home Office,Vietnam,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,0,3.0268
Standard Class,1,Nghe An,CA-2014-154781,11/21/2014,11/26/2014,SC-20680,Steve Carroll,Home Office,Vietnam,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,0,28.497
Second Class,2,Ha Giang,CA-2015-147816,9/24/2015,9/26/2015,CM-11935,Carlos Meador,Consumer,Vietnam,TEC-PH-10003095,Technology,Phones,,35.12,0.20000000000000001,13.17
Standard Class,4,Ha Noi,CA-2017-105326,8/20/2017,8/27/2017,KT-16480,Kean Thornton,Consumer,Vietnam,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,0,12.4416
Standard Class,2,Hai Phong,CA-2015-109113,12/19/2015,12/23/2015,EK-13795,Eileen Kiefer,Home Office,Vietnam,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488,0.20000000000000001,4.779
Second Class,6,Phu Tho,CA-2015-156153,5/31/2015,6/2/2015,CW-11905,Carl Weiss,Home Office,Vietnam,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,0,0.3024
Standard Class,3,Binh Dinh,CA-2015-133242,6/18/2015,6/24/2015,KH-16510,Keith Herrera,Consumer,Vietnam,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,0,19.4688
Standard Class,2,Binh Dinh,CA-2015-133242,6/18/2015,6/24/2015,KH-16510,Keith Herrera,Consumer,Vietnam,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,0,58.5052
Standard Class,2,Binh Dinh,CA-2015-133242,6/18/2015,6/24/2015,KH-16510,Keith Herrera,Consumer,Vietnam,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,0,16.608
Standard Class,3,Binh Dinh,CA-2015-133242,6/18/2015,6/24/2015,KH-16510,Keith Herrera,Consumer,Vietnam,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97,0,140.391
Standard Class,2,Binh Dinh,CA-2015-133242,6/18/2015,6/24/2015,KH-16510,Keith Herrera,Consumer,Vietnam,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33.02,0,15.8496
First Class,2,Thai Binh,CA-2015-158323,11/30/2015,12/3/2015,AB-10600,Ann Blume,Corporate,Vietnam,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,0.20000000000000001,1.068
Second Class,2,Hai Duong,CA-2015-161795,12/21/2015,12/23/2015,AH-10075,Adam Hart,Corporate,Vietnam,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008,0.20000000000000001,0.3384
Standard Class,7,Ha Tinh,CA-2017-100902,11/17/2017,11/21/2017,CK-12595,Clytie Kelty,Consumer,Vietnam,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24,0.20000000000000001,93.884
Standard Class,5,Ha Tinh,CA-2017-100902,11/17/2017,11/21/2017,CK-12595,Clytie Kelty,Consumer,Vietnam,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,0.20000000000000001,107.79
Standard Class,3,Binh Duong,CA-2016-158925,10/24/2016,10/28/2016,JP-15460,Jennifer Patt,Corporate,Vietnam,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,0.20000000000000001,5.4432
Standard Class,2,Lang Son,CA-2014-155390,12/6/2014,12/11/2014,BG-11035,Barry Gonzalez,Consumer,Vietnam,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208,0.20000000000000001,13.7176
First Class,1,Ba Ria Vung Tau,CA-2017-156391,9/26/2017,9/28/2017,SL-20155,Sara Luxemburg,Home Office,Vietnam,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224,0.20000000000000001,0.556
Standard Class,9,Hai Duong,CA-2015-103093,2/3/2015,2/7/2015,FO-14305,Frank Olsen,Consumer,Vietnam,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.52,0,35.0244
Same Day,3,Dong Thap,US-2017-118941,8/12/2017,8/12/2017,BB-11545,Brenda Bowman,Corporate,Vietnam,OFF-AR-10004078,Office Supplies,Art,Newell 312,17.52,0,5.256
Same Day,5,Dong Thap,US-2017-118941,8/12/2017,8/12/2017,BB-11545,Brenda Bowman,Corporate,Vietnam,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,0,373.779
Same Day,5,Dong Thap,US-2017-118941,8/12/2017,8/12/2017,BB-11545,Brenda Bowman,Corporate,Vietnam,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,0,59.373
Standard Class,2,Hung Yen,CA-2016-108196,11/25/2016,12/2/2016,CS-12505,Cindy Stewart,Consumer,Vietnam,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,0.69999999999999996,-304.392
Standard Class,5,Hung Yen,CA-2016-108196,11/25/2016,12/2/2016,CS-12505,Cindy Stewart,Consumer,Vietnam,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985,0.69999999999999996,-6599.978
Standard Class,3,Hung Yen,CA-2016-108196,11/25/2016,12/2/2016,CS-12505,Cindy Stewart,Consumer,Vietnam,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976,0.20000000000000001,11.9952
First Class,3,Nghe An,CA-2016-152800,4/13/2016,4/15/2016,SP-20920,Susan Pistek,Consumer,Vietnam,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,0,2.8764
Standard Class,3,Hai Phong,CA-2015-132136,3/8/2015,3/12/2015,FO-14305,Frank Olsen,Consumer,Vietnam,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,0.80000000000000004,-14.5656
Second Class,2,Ha Tinh,CA-2016-162236,11/4/2016,11/6/2016,ER-13855,Elpida Rittenbach,Corporate,Vietnam,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,0.20000000000000001,3.9592
Second Class,10,Ha Tinh,CA-2016-162236,11/4/2016,11/6/2016,ER-13855,Elpida Rittenbach,Corporate,Vietnam,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3,0.40000000000000002,-292.1
Second Class,2,Ha Tinh,CA-2016-162236,11/4/2016,11/6/2016,ER-13855,Elpida Rittenbach,Corporate,Vietnam,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,0.20000000000000001,-34.758
Standard Class,2,Tp.HCM,US-2014-111353,11/29/2014,12/6/2014,PB-19150,Philip Brown,Consumer,Vietnam,OFF-LA-10002762,Office Supplies,Labels,Avery 485,25.06,0,11.7782
First Class,1,Hai Phong,US-2016-117037,5/17/2016,5/20/2016,LW-17215,Luke Weiss,Consumer,Vietnam,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89,0.80000000000000004,-4.7685
First Class,3,Hai Phong,US-2016-117037,5/17/2016,5/20/2016,LW-17215,Luke Weiss,Consumer,Vietnam,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896,0.20000000000000001,2.4675
First Class,3,Hai Phong,US-2016-117037,5/17/2016,5/20/2016,LW-17215,Luke Weiss,Consumer,Vietnam,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,0.59999999999999998,-10.1736
First Class,8,Hai Phong,US-2016-117037,5/17/2016,5/20/2016,LW-17215,Luke Weiss,Consumer,Vietnam,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,0.20000000000000001,9.54
Same Day,3,Thanh Hoa,CA-2017-160801,9/19/2017,9/19/2017,FG-14260,Frank Gastineau,Home Office,Vietnam,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,0.69999999999999996,-3.3894
Standard Class,5,Hai Phong,CA-2016-108364,12/19/2016,12/24/2016,BP-11050,Barry Pond,Corporate,Vietnam,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8,0.80000000000000004,-2.88
First Class,2,Bac Giang,CA-2017-169362,10/12/2017,10/15/2017,SP-20860,Sung Pak,Corporate,Vietnam,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984,0.20000000000000001,-1.4994
First Class,3,Tp.HCM,CA-2017-166184,3/24/2017,3/27/2017,HR-14830,Harold Ryan,Corporate,Vietnam,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,0,22.0947
First Class,1,Ho chi Minh,CA-2017-166184,3/24/2017,3/27/2017,HR-14830,Harold Ryan,Corporate,Vietnam,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469.99,0,136.2971
First Class,3,Tp.HCM,CA-2017-166184,3/24/2017,3/27/2017,HR-14830,Harold Ryan,Corporate,Vietnam,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,0.10000000000000001,2.3094
Standard Class,3,Thanh Hoa,CA-2017-157413,6/1/2017,6/6/2017,BW-11065,Barry Weirich,Consumer,Vietnam,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744,0.20000000000000001,-77.1267
Second Class,2,Lai Chau,CA-2014-143637,3/24/2014,3/29/2014,MS-17710,Maurice Satty,Consumer,Vietnam,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,0,14.5728
Standard Class,4,Vinh Long,CA-2015-102260,9/22/2015,9/26/2015,SJ-20125,Sanjit Jacobs,Home Office,Vietnam,OFF-LA-10003714,Office Supplies,Labels,Avery 510,12,0.20000000000000001,4.2
Standard Class,4,Vinh Long,CA-2015-102260,9/22/2015,9/26/2015,SJ-20125,Sanjit Jacobs,Home Office,Vietnam,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,0.20000000000000001,-63.0056
Standard Class,1,Vinh Long,CA-2015-102260,9/22/2015,9/26/2015,SJ-20125,Sanjit Jacobs,Home Office,Vietnam,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424,0.20000000000000001,-4.767
Standard Class,2,Vinh Long,CA-2015-102260,9/22/2015,9/26/2015,SJ-20125,Sanjit Jacobs,Home Office,Vietnam,OFF-AR-10001315,Office Supplies,Art,Newell 310,2.816,0.20000000000000001,0.3168
Standard Class,2,Vinh Long,CA-2015-102260,9/22/2015,9/26/2015,SJ-20125,Sanjit Jacobs,Home Office,Vietnam,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204,0.69999999999999996,-2.5632
First Class,1,Dak Nong,CA-2016-134334,2/14/2016,2/15/2016,DK-13090,Dave Kipp,Consumer,Vietnam,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,0,2.1465
First Class,3,Dak Nong,CA-2016-134334,2/14/2016,2/15/2016,DK-13090,Dave Kipp,Consumer,Vietnam,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,0,2.0748
First Class,3,Dak Nong,CA-2016-134334,2/14/2016,2/15/2016,DK-13090,Dave Kipp,Consumer,Vietnam,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431,0.29999999999999999,-47.1798
First Class,6,Dak Nong,CA-2016-134334,2/14/2016,2/15/2016,DK-13090,Dave Kipp,Consumer,Vietnam,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56,0,4.6464
1st class,2,HN,US-2017-109316,6/8/2017,6/10/2017,MG-17680,Maureen Gastineau,Home Office,Vietnam,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,0.14999999999999999,140.9568
1st class,2,Ha Noi,US-2017-109316,6/8/2017,6/10/2017,MG-17680,Maureen Gastineau,Home Office,Vietnam,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,0.20000000000000001,-3.504
Standard Class,8,Nghe An,CA-2017-150469,1/26/2017,1/30/2017,CJ-12010,Caroline Jumper,Consumer,Vietnam,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84,0,5.6832
Second Class,9,Long An,CA-2016-169334,10/21/2016,10/24/2016,GW-14605,Giulietta Weimer,Consumer,Vietnam,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,0.20000000000000001,6.9795
Standard Class,3,Tien Giang,US-2014-115413,8/26/2014,9/1/2014,PP-18955,Paul Prost,Home Office,Vietnam,OFF-AR-10003770,Office Supplies,Art,Newell 340,8.64,0,2.5056
Standard Class,3,Tien Giang,US-2014-115413,8/26/2014,9/1/2014,PP-18955,Paul Prost,Home Office,Vietnam,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,0,52.4895
Standard Class,5,HN,CA-2014-125150,5/16/2014,5/23/2014,PW-19030,Pauline Webber,Corporate,Vietnam,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,0.20000000000000001,17.466
Standard Class,4,Hai Phong,CA-2017-117114,10/31/2017,11/5/2017,CY-12745,Craig Yedwab,Corporate,Vietnam,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.768,0.20000000000000001,38.1576
Standard Class,3,Hai Phong,CA-2017-117114,10/31/2017,11/5/2017,CY-12745,Craig Yedwab,Corporate,Vietnam,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912,0.20000000000000001,3.2214
Standard Class,3,Dak Lak,CA-2015-137302,4/26/2015,5/1/2015,BW-11110,Bart Watters,Corporate,Vietnam,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936,0.20000000000000001,6.3936
Standard Class,3,Dak Lak,CA-2015-137302,4/26/2015,5/1/2015,BW-11110,Bart Watters,Corporate,Vietnam,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,0,15.4752
Standard Class,3,Dak Lak,CA-2015-137302,4/26/2015,5/1/2015,BW-11110,Bart Watters,Corporate,Vietnam,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,311.976,0.20000000000000001,38.997
Standard Class,3,Dak Lak,CA-2015-137302,4/26/2015,5/1/2015,BW-11110,Bart Watters,Corporate,Vietnam,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,0.20000000000000001,17.6232
Standard Class,2,Binh Duong,CA-2016-112382,5/9/2016,5/13/2016,MB-18085,Mick Brown,Consumer,Vietnam,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136,0.20000000000000001,1.9136
Second Class,2,HN,CA-2015-106257,4/13/2015,4/17/2015,EB-14110,Eugene Barchas,Consumer,Vietnam,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,0.20000000000000001,-15.098
Second Class,2,Ha Noi,CA-2015-106257,4/13/2015,4/17/2015,EB-14110,Eugene Barchas,Consumer,Vietnam,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,0.20000000000000001,41.993
Standard Class,4,Dong Nai,CA-2015-149083,9/25/2015,9/30/2015,SH-19975,Sally Hughsby,Corporate,Vietnam,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,307.136,0.20000000000000001,-11.5176
Standard Class,2,Dong Nai,CA-2015-149083,9/25/2015,9/30/2015,SH-19975,Sally Hughsby,Corporate,Vietnam,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6,0,5.796
Standard Class,2,Dong Nai,CA-2015-149083,9/25/2015,9/30/2015,SH-19975,Sally Hughsby,Corporate,Vietnam,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,0,57.5928
Standard Class,2,Tp.HCM,CA-2016-116603,7/17/2016,7/22/2016,AT-10735,Annie Thurman,Consumer,Vietnam,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,0,13.788
Second Class,3,Binh Dinh,CA-2014-158470,4/19/2014,4/23/2014,AG-10390,Allen Goldenen,Consumer,Vietnam,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,0,26.703
Second Class,11,Binh Dinh,CA-2014-158470,4/19/2014,4/23/2014,AG-10390,Allen Goldenen,Consumer,Vietnam,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,71.28,0,34.2144
Standard Class,5,Binh Dinh,CA-2015-125976,9/27/2015,10/2/2015,JK-15205,Jamie Kunitz,Consumer,Vietnam,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9,0,69.705
Standard Class,12,Binh Dinh,CA-2015-125976,9/27/2015,10/2/2015,JK-15205,Jamie Kunitz,Consumer,Vietnam,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,0,561.564
Standard Class,2,Binh Duong,CA-2016-128706,2/27/2016,3/2/2016,DW-13540,Don Weiss,Consumer,Vietnam,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,0.59999999999999998,-6.8816
Standard Class,2,Hai Phong,CA-2014-169649,12/9/2014,12/15/2014,TS-21205,Thomas Seio,Corporate,Vietnam,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,8.448,0.20000000000000001,2.9568
Standard Class,2,Hai Phong,CA-2014-169649,12/9/2014,12/15/2014,TS-21205,Thomas Seio,Corporate,Vietnam,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,0.80000000000000004,-53.0088
Standard Class,2,Ha Noi,CA-2015-144890,12/25/2015,12/29/2015,SM-20320,Sean Miller,Home Office,Vietnam,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,9.96,0,4.8804
1st class,2,Tp.HCM,CA-2014-103429,5/30/2014,6/1/2014,LW-16825,Laurel Workman,Corporate,Vietnam,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,0.20000000000000001,8.9544
